Unnamed: 0,name,img_url,golden_img_url,type,have_normal,have_golden,is_cropped,skip
3583,Charge!,https://media.hearthpwn.com/avatars/417/497/77243.png,https://media.hearthpwn.com/avatars/417/499/77243.gif,Hero Power,True,True,True,False
3584,Chuck,https://media.hearthpwn.com/avatars/413/792/89610.png,https://media.hearthpwn.com/avatars/413/794/89610.gif,Hero Power,True,True,True,False
3585,Commanding Scream,https://media.hearthpwn.com/avatars/424/356/92636.png,https://media.hearthpwn.com/avatars/424/357/92636.gif,Hero Power,True,True,True,False
3586,Consume,https://media.hearthpwn.com/avatars/413/828/89622.png,https://media.hearthpwn.com/avatars/413/830/89622.gif,Hero Power,True,True,True,False
3587,Consume,https://media.hearthpwn.com/avatars/418/898/91918.png,https://media.hearthpwn.com/avatars/418/900/91918.gif,Hero Power,True,True,True,False
3588,Cruel Words,https://media.hearthpwn.com/avatars/417/491/77240.png,https://media.hearthpwn.com/avatars/417/493/77240.gif,Hero Power,True,True,True,False
3589,Cull the Meek,https://media.hearthpwn.com/avatars/414/80/89705.png,https://media.hearthpwn.com/avatars/414/82/89705.gif,Hero Power,True,True,True,False
3590,Dark Tidings,https://media.hearthpwn.com/avatars/411/137/91360.png,https://media.hearthpwn.com/avatars/411/139/91360.gif,Hero Power,True,True,True,False
3591,Dark Tidings,https://media.hearthpwn.com/avatars/411/140/91361.png,https://media.hearthpwn.com/avatars/411/142/91361.gif,Hero Power,True,True,True,False
3592,Death and Taxes,https://media.hearthpwn.com/avatars/413/999/89679.png,https://media.hearthpwn.com/avatars/414/1/89679.gif,Hero Power,True,True,True,False
3593,Death's Gaze,https://media.hearthpwn.com/avatars/424/310/92609.png,https://media.hearthpwn.com/avatars/424/311/92609.gif,Hero Power,True,True,True,False
3594,Desecrate,https://media.hearthpwn.com/avatars/414/41/89692.png,https://media.hearthpwn.com/avatars/414/43/89692.gif,Hero Power,True,True,True,False
3595,Dragonwrath,https://media.hearthpwn.com/avatars/411/368/91449.png,https://media.hearthpwn.com/avatars/411/370/91449.gif,Hero Power,True,True,True,False
3596,E.V.I.L. Conscription,https://media.hearthpwn.com/avatars/424/426/92679.png,https://media.hearthpwn.com/avatars/424/427/92679.gif,Hero Power,True,True,True,False
3597,Echolocate,https://media.hearthpwn.com/avatars/408/338/14615.png,https://media.hearthpwn.com/avatars/408/340/14615.gif,Hero Power,True,True,True,False
3598,Equivalent Exchange,https://media.hearthpwn.com/avatars/410/909/91270.png,https://media.hearthpwn.com/avatars/410/911/91270.gif,Hero Power,True,True,True,False
3599,Eruption,https://media.hearthpwn.com/avatars/418/22/7846.png,https://media.hearthpwn.com/avatars/418/24/7846.gif,Hero Power,True,True,True,False
3600,Excavate,https://media.hearthpwn.com/avatars/411/17/91310.png,https://media.hearthpwn.com/avatars/411/19/91310.gif,Hero Power,True,True,True,False
3601,Fire the Cannons!,https://media.hearthpwn.com/avatars/428/97/127412.png,https://media.hearthpwn.com/avatars/428/98/127412.gif,Hero Power,True,True,True,False
3602,Fish Food,https://media.hearthpwn.com/avatars/424/436/92685.png,https://media.hearthpwn.com/avatars/424/437/92685.gif,Hero Power,True,True,True,False
3603,Food Chain,https://media.hearthpwn.com/avatars/424/456/92698.png,https://media.hearthpwn.com/avatars/424/457/92698.gif,Hero Power,True,True,True,False
3604,Gatling Wand,https://media.hearthpwn.com/avatars/423/766/92211.png,https://media.hearthpwn.com/avatars/423/767/92211.gif,Hero Power,True,True,True,False
3605,Greater Evolution,https://media.hearthpwn.com/avatars/417/620/77286.png,https://media.hearthpwn.com/avatars/417/622/77286.gif,Hero Power,True,True,True,False
3606,Guttural Howl,https://media.hearthpwn.com/avatars/413/774/89604.png,https://media.hearthpwn.com/avatars/413/776/89604.gif,Hero Power,True,True,True,False
3607,Harvest,https://media.hearthpwn.com/avatars/413/867/89635.png,https://media.hearthpwn.com/avatars/413/869/89635.gif,Hero Power,True,True,True,False
3608,Harvest,https://media.hearthpwn.com/avatars/418/85/7869.png,https://media.hearthpwn.com/avatars/418/87/7869.gif,Hero Power,True,True,True,False
3609,Hunt the Weak,https://media.hearthpwn.com/avatars/426/924/92748.png,https://media.hearthpwn.com/avatars/426/926/92748.gif,Hero Power,True,True,True,False
3610,"Import ""Pet""",https://media.hearthpwn.com/avatars/411/71/91334.png,https://media.hearthpwn.com/avatars/411/73/91334.gif,Hero Power,True,True,True,False
3611,Infatuation,https://media.hearthpwn.com/avatars/413/840/89626.png,https://media.hearthpwn.com/avatars/413/842/89626.gif,Hero Power,True,True,True,False
3612,Jeering Crowd,https://media.hearthpwn.com/avatars/407/918/14479.png,https://media.hearthpwn.com/avatars/407/920/14479.gif,Hero Power,True,True,True,False
3613,Lava Belch,https://media.hearthpwn.com/avatars/411/164/91369.png,https://media.hearthpwn.com/avatars/411/166/91369.gif,Hero Power,True,True,True,False
3614,Leap of Fate,https://media.hearthpwn.com/avatars/426/747/92932.png,https://media.hearthpwn.com/avatars/426/749/92932.gif,Hero Power,True,True,True,False
3615,Lil' Eviscerate,https://media.hearthpwn.com/avatars/410/936/91279.png,https://media.hearthpwn.com/avatars/410/938/91279.gif,Hero Power,True,True,True,False
3616,Lord of Life,https://media.hearthpwn.com/avatars/424/518/92735.png,https://media.hearthpwn.com/avatars/424/519/92735.gif,Hero Power,True,True,True,False
3617,Lord of the Sun,https://media.hearthpwn.com/avatars/424/510/92730.png,https://media.hearthpwn.com/avatars/424/511/92730.gif,Hero Power,True,True,True,False
3618,Madness Incarnate,https://media.hearthpwn.com/avatars/424/296/92602.png,https://media.hearthpwn.com/avatars/424/297/92602.gif,Hero Power,True,True,True,False
3619,Madness Incarnate,https://media.hearthpwn.com/avatars/424/298/92603.png,https://media.hearthpwn.com/avatars/424/299/92603.gif,Hero Power,True,True,True,False
3620,Magma Pulse,https://media.hearthpwn.com/avatars/407/954/14489.png,https://media.hearthpwn.com/avatars/407/956/14489.gif,Hero Power,True,True,True,False
3621,Makeover,https://media.hearthpwn.com/avatars/411/41/91324.png,https://media.hearthpwn.com/avatars/411/43/91324.gif,Hero Power,True,True,True,False
3622,ME SMASH,https://media.hearthpwn.com/avatars/408/20/14512.png,https://media.hearthpwn.com/avatars/408/22/14512.gif,Hero Power,True,True,True,False
3623,"Mech ""Pilot""",https://media.hearthpwn.com/avatars/424/558/92760.png,https://media.hearthpwn.com/avatars/424/559/92760.gif,Hero Power,True,True,True,False
3624,Murloc King,https://media.hearthpwn.com/avatars/428/85/127402.png,https://media.hearthpwn.com/avatars/428/86/127402.gif,Hero Power,True,True,True,False
3625,Mutation,https://media.hearthpwn.com/avatars/408/158/14556.png,https://media.hearthpwn.com/avatars/408/160/14556.gif,Hero Power,True,True,True,False
3626,Mystic Barrier,https://media.hearthpwn.com/avatars/417/695/77313.png,https://media.hearthpwn.com/avatars/417/697/77313.gif,Hero Power,True,True,True,False
3627,Nefarious Fire,https://media.hearthpwn.com/avatars/428/129/127435.png,https://media.hearthpwn.com/avatars/428/130/127435.gif,Hero Power,True,True,True,False
3628,Nether Rage,https://media.hearthpwn.com/avatars/415/844/42142.png,https://media.hearthpwn.com/avatars/415/846/42142.gif,Hero Power,True,True,True,False
3629,Noble Champion,https://media.hearthpwn.com/avatars/424/544/92751.png,https://media.hearthpwn.com/avatars/424/545/92751.gif,Hero Power,True,True,True,False
3630,Ogre-Sized Thief,https://media.hearthpwn.com/avatars/424/482/92711.png,https://media.hearthpwn.com/avatars/424/483/92711.gif,Hero Power,True,True,True,False
3631,Out of Control,https://media.hearthpwn.com/avatars/424/284/92594.png,https://media.hearthpwn.com/avatars/424/285/92594.gif,Hero Power,True,True,True,False
3632,Overmine,https://media.hearthpwn.com/avatars/419/120/91948.png,https://media.hearthpwn.com/avatars/419/122/91948.gif,Hero Power,True,True,True,False
3633,Pet Training,https://media.hearthpwn.com/avatars/411/443/91509.png,https://media.hearthpwn.com/avatars/411/445/91509.gif,Hero Power,True,True,True,False
3634,Pillaged Relics,https://media.hearthpwn.com/avatars/424/276/92590.png,https://media.hearthpwn.com/avatars/424/277/92590.gif,Hero Power,True,True,True,False
3635,Pistol Barrage,https://media.hearthpwn.com/avatars/414/56/89697.png,https://media.hearthpwn.com/avatars/414/58/89697.gif,Hero Power,True,True,True,False
3636,Portal Party,https://media.hearthpwn.com/avatars/411/89/91341.png,https://media.hearthpwn.com/avatars/411/91/91341.gif,Hero Power,True,True,True,False
3637,Power Up!,https://media.hearthpwn.com/avatars/428/133/127437.png,https://media.hearthpwn.com/avatars/428/134/127437.gif,Hero Power,True,True,True,False
3638,Prediction,https://media.hearthpwn.com/avatars/410/951/91284.png,https://media.hearthpwn.com/avatars/410/953/91284.gif,Hero Power,True,True,True,False
3639,Prestidigitation,https://media.hearthpwn.com/avatars/410/786/91224.png,https://media.hearthpwn.com/avatars/410/788/91224.gif,Hero Power,True,True,True,False
3640,Protective Bubble,https://media.hearthpwn.com/avatars/411/155/91366.png,https://media.hearthpwn.com/avatars/411/157/91366.gif,Hero Power,True,True,True,False
3641,Protective Bubble,https://media.hearthpwn.com/avatars/411/158/91367.png,https://media.hearthpwn.com/avatars/411/160/91367.gif,Hero Power,True,True,True,False
3642,Puffertrooper,https://media.hearthpwn.com/avatars/424/198/92544.png,https://media.hearthpwn.com/avatars/424/199/92544.gif,Hero Power,True,True,True,False
3643,Rage Potion,https://media.hearthpwn.com/avatars/428/87/127404.png,https://media.hearthpwn.com/avatars/428/88/127404.gif,Hero Power,True,True,True,False
3644,Rain of Fire,https://media.hearthpwn.com/avatars/417/968/7829.png,https://media.hearthpwn.com/avatars/417/970/7829.gif,Hero Power,True,True,True,False
3645,Raise the Alarm,https://media.hearthpwn.com/avatars/411/242/91399.png,https://media.hearthpwn.com/avatars/411/244/91399.gif,Hero Power,True,True,True,False
3646,Reborn Rites,https://media.hearthpwn.com/avatars/428/95/127410.png,https://media.hearthpwn.com/avatars/428/96/127410.gif,Hero Power,True,True,True,False
3647,Refresh,https://media.hearthpwn.com/avatars/411/482/91591.png,https://media.hearthpwn.com/avatars/411/484/91591.gif,Hero Power,True,True,True,False
3648,Return Fateful,https://media.hearthpwn.com/avatars/426/750/92933.png,https://media.hearthpwn.com/avatars/426/752/92933.gif,Hero Power,True,True,True,False
3649,Running Wild,https://media.hearthpwn.com/avatars/424/368/92644.png,https://media.hearthpwn.com/avatars/424/369/92644.gif,Hero Power,True,True,True,False
3650,Sand Breath,https://media.hearthpwn.com/avatars/411/197/91381.png,https://media.hearthpwn.com/avatars/411/199/91381.gif,Hero Power,True,True,True,False
3651,Sand Shapin',https://media.hearthpwn.com/avatars/424/374/92651.png,https://media.hearthpwn.com/avatars/424/375/92651.gif,Hero Power,True,True,True,False
3652,Sand Surge,https://media.hearthpwn.com/avatars/424/164/92523.png,https://media.hearthpwn.com/avatars/424/165/92523.gif,Hero Power,True,True,True,False
3653,Sculpt Wax,https://media.hearthpwn.com/avatars/417/458/77228.png,https://media.hearthpwn.com/avatars/417/460/77228.gif,Hero Power,True,True,True,False
3654,Searing Lash,https://media.hearthpwn.com/avatars/417/626/77289.png,https://media.hearthpwn.com/avatars/417/628/77289.gif,Hero Power,True,True,True,False
3655,Smart Savings,https://media.hearthpwn.com/avatars/428/73/127394.png,https://media.hearthpwn.com/avatars/428/74/127394.gif,Hero Power,True,True,True,False
3656,Soot Up,https://media.hearthpwn.com/avatars/414/8/89682.png,https://media.hearthpwn.com/avatars/414/10/89682.gif,Hero Power,True,True,True,False
3657,Soothe,https://media.hearthpwn.com/avatars/411/467/91559.png,https://media.hearthpwn.com/avatars/411/469/91559.gif,Hero Power,True,True,True,False
3658,Splinter,https://media.hearthpwn.com/avatars/413/855/89631.png,https://media.hearthpwn.com/avatars/413/857/89631.gif,Hero Power,True,True,True,False
3659,Spreading the Curse,https://media.hearthpwn.com/avatars/426/903/92551.png,https://media.hearthpwn.com/avatars/426/905/92551.gif,Hero Power,True,True,True,False
3660,Stonesculpting,https://media.hearthpwn.com/avatars/423/428/27352.png,https://media.hearthpwn.com/avatars/423/429/27352.gif,Hero Power,True,True,True,False
3661,Stonesculpting,https://media.hearthpwn.com/avatars/423/430/27353.png,https://media.hearthpwn.com/avatars/423/431/27353.gif,Hero Power,True,True,True,False
3662,Tactical Retreat,https://media.hearthpwn.com/avatars/417/503/77245.png,https://media.hearthpwn.com/avatars/417/505/77245.gif,Hero Power,True,True,True,False
3663,Tales of Fortune,https://media.hearthpwn.com/avatars/411/80/91338.png,https://media.hearthpwn.com/avatars/411/82/91338.gif,Hero Power,True,True,True,False
3664,The Rookery,https://media.hearthpwn.com/avatars/418/922/49894.png,https://media.hearthpwn.com/avatars/418/924/49894.gif,Hero Power,True,True,True,False
3665,The Rookery,https://media.hearthpwn.com/avatars/408/116/14541.png,https://media.hearthpwn.com/avatars/408/118/14541.gif,Hero Power,True,True,True,False
3666,Three Wee Wishes,https://media.hearthpwn.com/avatars/417/701/77315.png,https://media.hearthpwn.com/avatars/417/703/77315.gif,Hero Power,True,True,True,False
3667,Throw Rocks,https://media.hearthpwn.com/avatars/423/446/27378.png,https://media.hearthpwn.com/avatars/423/447/27378.gif,Hero Power,True,True,True,False
3668,Titan Ritual,https://media.hearthpwn.com/avatars/424/220/92558.png,https://media.hearthpwn.com/avatars/424/221/92558.gif,Hero Power,True,True,True,False
3669,Totemic Summons,https://media.hearthpwn.com/avatars/410/927/91276.png,https://media.hearthpwn.com/avatars/410/929/91276.gif,Hero Power,True,True,True,False
3670,Tricks and Traps,https://media.hearthpwn.com/avatars/424/386/92658.png,https://media.hearthpwn.com/avatars/424/387/92658.gif,Hero Power,True,True,True,False
3671,True Form,https://media.hearthpwn.com/avatars/408/215/14575.png,https://media.hearthpwn.com/avatars/408/217/14575.gif,Hero Power,True,True,True,False
3672,True Form,https://media.hearthpwn.com/avatars/408/218/14576.png,https://media.hearthpwn.com/avatars/408/220/14576.gif,Hero Power,True,True,True,False
3673,Unbalancing Strike,https://media.hearthpwn.com/avatars/418/64/7862.png,https://media.hearthpwn.com/avatars/418/66/7862.gif,Hero Power,True,True,True,False
3674,Undermine,https://media.hearthpwn.com/avatars/419/306/92016.png,https://media.hearthpwn.com/avatars/419/308/92016.gif,Hero Power,True,True,True,False
3675,Unstable Explosion,https://media.hearthpwn.com/avatars/417/464/77230.png,https://media.hearthpwn.com/avatars/417/466/77230.gif,Hero Power,True,True,True,False
3676,Unstable Growth,https://media.hearthpwn.com/avatars/413/861/89633.png,https://media.hearthpwn.com/avatars/413/863/89633.gif,Hero Power,True,True,True,False
3677,Wax Warband,https://media.hearthpwn.com/avatars/428/109/127419.png,https://media.hearthpwn.com/avatars/428/110/127419.gif,Hero Power,True,True,True,False
3678,Whispering Sentinel,https://media.hearthpwn.com/avatars/424/280/92592.png,https://media.hearthpwn.com/avatars/424/281/92592.gif,Hero Power,True,True,True,False
3679,Wild Magic,https://media.hearthpwn.com/avatars/408/227/14579.png,https://media.hearthpwn.com/avatars/408/229/14579.gif,Hero Power,True,True,True,False
3680,Wild Magic,https://media.hearthpwn.com/avatars/408/233/14580.png,https://media.hearthpwn.com/avatars/408/235/14580.gif,Hero Power,True,True,True,False
3681,Aegis of Death,https://media.hearthpwn.com/avatars/423/980/92372.png,https://media.hearthpwn.com/avatars/423/981/92372.gif,Weapon,True,True,False,False
3682,Amalgam,,,Weapon,False,False,False,False
3683,Armory,https://media.hearthpwn.com/avatars/419/705/31162.png,https://media.hearthpwn.com/avatars/419/707/31162.gif,Weapon,True,True,False,False
3684,Battle Axe,https://media.hearthpwn.com/avatars/412/145/403.png,https://media.hearthpwn.com/avatars/412/147/403.gif,Weapon,True,True,False,False
3685,Blade of Quel'Delar,https://media.hearthpwn.com/avatars/423/548/77218.png,https://media.hearthpwn.com/avatars/423/549/77218.gif,Weapon,True,True,False,False
3686,Bloodclaw,https://media.hearthpwn.com/avatars/420/443/90265.png,https://media.hearthpwn.com/avatars/420/445/90265.gif,Weapon,True,True,False,False
3687,Blunderbuss,https://media.hearthpwn.com/avatars/413/552/89518.png,https://media.hearthpwn.com/avatars/413/554/89518.gif,Weapon,True,True,False,False
3688,Candleshot,https://media.hearthpwn.com/avatars/416/981/76994.png,https://media.hearthpwn.com/avatars/416/983/76994.gif,Weapon,True,True,False,False
3689,Cursed Blade,https://media.hearthpwn.com/avatars/423/402/27248.png,https://media.hearthpwn.com/avatars/423/403/27248.gif,Weapon,True,True,False,False
